six-0.1-unw-I-linear	 Pr > 0.01	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.02	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.03	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.04	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.05	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.06	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.07	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.08	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.09	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.1	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.11	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.12	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.13	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.14	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.15	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.16	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.17	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.18	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.19	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.2	1	1	0.19753086419753085	1.0	0.0	0.32989690721649484	SVM	32	0	130	0
six-0.1-unw-I-linear	 Pr > 0.21	1	1	0	0.0	1.0	0	SVM	0	130	0	32
six-0.1-unw-I-linear	 Pr > 0.22	1	1	0	0.0	1.0	0	SVM	0	130	0	32
six-0.1-unw-I-linear	 Pr > 0.23	1	1	0	0.0	1.0	0	SVM	0	130	0	32
six-0.1-unw-I-linear	 Pr > 0.24	1	1	0	0.0	1.0	0	SVM	0	130	0	32
six-0.1-unw-I-linear	 Pr > 0.25	1	1	0	0.0	1.0	0	SVM	0	130	0	32
six-0.1-unw-I-linear	 Pr > 0.26	1	1	0	0.0	1.0	0	SVM	0	130	0	32
six-0.1-unw-I-linear	 Pr > 0.27	1	1	0	0.0	1.0	0	SVM	0	130	0	32
