0.1-unw-SE-linear	 Pr > 0.01	1	2	0.05974025974025974	0.7419354838709677	0.6721014492753623	0.11057692307692307	SVM	23	742	362	8
0.1-unw-SE-linear	 Pr > 0.02	1	2	0.10138248847926268	0.7096774193548387	0.8233695652173914	0.1774193548387097	SVM	22	909	195	9
0.1-unw-SE-linear	 Pr > 0.03	1	2	0.1320754716981132	0.6774193548387096	0.875	0.2210526315789474	SVM	21	966	138	10
0.1-unw-SE-linear	 Pr > 0.04	1	2	0.15126050420168066	0.5806451612903226	0.9085144927536232	0.23999999999999996	SVM	18	1003	101	13
0.1-unw-SE-linear	 Pr > 0.05	1	2	0.18	0.5806451612903226	0.9257246376811594	0.27480916030534347	SVM	18	1022	82	13
0.1-unw-SE-linear	 Pr > 0.06	1	2	0.2222222222222222	0.5806451612903226	0.9429347826086957	0.3214285714285714	SVM	18	1041	63	13
0.1-unw-SE-linear	 Pr > 0.07	1	2	0.2328767123287671	0.5483870967741935	0.9492753623188406	0.32692307692307687	SVM	17	1048	56	14
0.1-unw-SE-linear	 Pr > 0.08	1	2	0.24615384615384617	0.5161290322580645	0.9556159420289855	0.3333333333333333	SVM	16	1055	49	15
0.1-unw-SE-linear	 Pr > 0.09	1	2	0.25	0.5161290322580645	0.9565217391304348	0.3368421052631579	SVM	16	1056	48	15
0.1-unw-SE-linear	 Pr > 0.1	1	2	0.2711864406779661	0.5161290322580645	0.9610507246376812	0.35555555555555557	SVM	16	1061	43	15
0.1-unw-SE-linear	 Pr > 0.11	1	2	0.32	0.5161290322580645	0.9692028985507246	0.3950617283950617	SVM	16	1070	34	15
0.1-unw-SE-linear	 Pr > 0.12	1	2	0.3333333333333333	0.5161290322580645	0.9710144927536232	0.4050632911392405	SVM	16	1072	32	15
0.1-unw-SE-linear	 Pr > 0.13	1	2	0.38095238095238093	0.5161290322580645	0.9764492753623188	0.4383561643835616	SVM	16	1078	26	15
0.1-unw-SE-linear	 Pr > 0.14	1	2	0.4	0.5161290322580645	0.9782608695652174	0.4507042253521127	SVM	16	1080	24	15
0.1-unw-SE-linear	 Pr > 0.15	1	2	0.42857142857142855	0.4838709677419355	0.9818840579710145	0.4545454545454545	SVM	15	1084	20	16
0.1-unw-SE-linear	 Pr > 0.16	1	2	0.4375	0.45161290322580644	0.9836956521739131	0.4444444444444444	SVM	14	1086	18	17
0.1-unw-SE-linear	 Pr > 0.17	1	2	0.4666666666666667	0.45161290322580644	0.9855072463768116	0.45901639344262296	SVM	14	1088	16	17
0.1-unw-SE-linear	 Pr > 0.18	1	2	0.48148148148148145	0.41935483870967744	0.9873188405797102	0.4482758620689655	SVM	13	1090	14	18
0.1-unw-SE-linear	 Pr > 0.19	1	2	0.48148148148148145	0.41935483870967744	0.9873188405797102	0.4482758620689655	SVM	13	1090	14	18
0.1-unw-SE-linear	 Pr > 0.2	1	2	0.4782608695652174	0.3548387096774194	0.9891304347826086	0.40740740740740744	SVM	11	1092	12	20
0.1-unw-SE-linear	 Pr > 0.21	1	2	0.45454545454545453	0.3225806451612903	0.9891304347826086	0.3773584905660377	SVM	10	1092	12	21
0.1-unw-SE-linear	 Pr > 0.22	1	2	0.47619047619047616	0.3225806451612903	0.990036231884058	0.3846153846153846	SVM	10	1093	11	21
0.1-unw-SE-linear	 Pr > 0.23	1	2	0.42105263157894735	0.25806451612903225	0.990036231884058	0.31999999999999995	SVM	8	1093	11	23
0.1-unw-SE-linear	 Pr > 0.24	1	2	0.4444444444444444	0.25806451612903225	0.9909420289855072	0.32653061224489793	SVM	8	1094	10	23
0.1-unw-SE-linear	 Pr > 0.25	1	2	0.4444444444444444	0.25806451612903225	0.9909420289855072	0.32653061224489793	SVM	8	1094	10	23
0.1-unw-SE-linear	 Pr > 0.26	1	2	0.47058823529411764	0.25806451612903225	0.9918478260869565	0.3333333333333333	SVM	8	1095	9	23
0.1-unw-SE-linear	 Pr > 0.27	1	2	0.4375	0.22580645161290322	0.9918478260869565	0.2978723404255319	SVM	7	1095	9	24
0.1-unw-SE-linear	 Pr > 0.28	1	2	0.4666666666666667	0.22580645161290322	0.9927536231884058	0.3043478260869565	SVM	7	1096	8	24
0.1-unw-SE-linear	 Pr > 0.29	1	2	0.4666666666666667	0.22580645161290322	0.9927536231884058	0.3043478260869565	SVM	7	1096	8	24
0.1-unw-SE-linear	 Pr > 0.3	1	2	0.5	0.22580645161290322	0.9936594202898551	0.3111111111111111	SVM	7	1097	7	24
0.1-unw-SE-linear	 Pr > 0.31	1	2	0.6363636363636364	0.22580645161290322	0.9963768115942029	0.3333333333333333	SVM	7	1100	4	24
0.1-unw-SE-linear	 Pr > 0.32	1	2	0.6	0.1935483870967742	0.9963768115942029	0.2926829268292683	SVM	6	1100	4	25
